selling_price,km_driven,fuel,seller_type,transmission,owner,Age,price_age,price_km
400000,50000,Diesel,Individual,Manual,First Owner,10,278209.7113,420457.8193
315000,45000,Petrol,Individual,Manual,Second Owner,5,507648.5144,402157.7368
1000000,110000,Diesel,Individual,Manual,First Owner,6,518887.0548,350386.099
500000,49000,Diesel,Individual,Manual,First Owner,6,518887.0548,739600
1600000,35000,Diesel,Individual,Automatic,First Owner,2,823822.0285,618923.9873
500000,160000,Diesel,Individual,Manual,First Owner,3,736892.2615,446249.9167
70000,180000,Petrol,Individual,Manual,Third Owner,13,165466.0097,399444.4444
105000,60000,Petrol,Individual,Manual,Second Owner,13,165466.0097,376801.0833
400000,110000,Diesel,Individual,Manual,Third Owner,12,179747.4918,350386.099
80000,60000,Petrol,Individual,Manual,Third Owner,16,125530.303,376801.0833
300000,30000,Petrol,Individual,Manual,First Owner,4,643706.7143,616484.1474
409999,40000,Diesel,Individual,Manual,First Owner,3,736892.2615,495938.855
250000,70000,Petrol,Individual,Manual,First Owner,11,242653.8077,362279.1472
250000,120000,Diesel,Individual,Manual,Second Owner,10,278209.7113,290779.5484
215000,80000,Diesel,Individual,Manual,Third Owner,8,383616.7757,354072.418
1400000,120000,Diesel,Individual,Manual,First Owner,5,507648.5144,290779.5484
475000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
475000,22000,Petrol,Individual,Manual,First Owner,2,823822.0285,1115454.545
75000,35000,Petrol,Individual,Manual,Second Owner,12,179747.4918,618923.9873
200000,120000,Diesel,Individual,Manual,Second Owner,7,441215.578,290779.5484
575000,8000,Petrol,Individual,Manual,First Owner,1,870222.1961,625250
150000,40000,Diesel,Individual,Manual,Second Owner,9,298903.3151,495938.855
850000,10000,Diesel,Individual,Manual,First Owner,2,823822.0285,782431.3529
350000,30000,Petrol,Individual,Manual,First Owner,1,870222.1961,616484.1474
550000,54000,Diesel,Individual,Manual,Second Owner,9,298903.3151,301083.3333
330000,80577,Petrol,Individual,Manual,First Owner,3,736892.2615,330000
1044999,25000,Diesel,Individual,Manual,First Owner,3,736892.2615,546884.9375
300000,127500,Diesel,Individual,Manual,Second Owner,9,298903.3151,300000
235000,40903,Petrol,Dealer,Manual,First Owner,5,507648.5144,235000
120000,60000,Petrol,Individual,Manual,Third Owner,9,298903.3151,376801.0833
130000,46000,Petrol,Individual,Manual,First Owner,16,125530.303,536785.7143
275000,22288,Diesel,Dealer,Manual,Second Owner,16,125530.303,275000
270000,180000,Diesel,Individual,Manual,Second Owner,9,298903.3151,399444.4444
500000,30000,Diesel,Individual,Manual,Second Owner,5,507648.5144,616484.1474
400000,61690,Petrol,Dealer,Manual,First Owner,5,507648.5144,400000
600000,64484,Petrol,Dealer,Manual,First Owner,5,507648.5144,600000
1350000,90000,Diesel,Individual,Automatic,Second Owner,8,383616.7757,316149.6369
400000,75976,Diesel,Dealer,Manual,Second Owner,7,441215.578,400000
220000,70000,Diesel,Individual,Manual,Second Owner,9,298903.3151,362279.1472
300000,85962,Petrol,Dealer,Manual,Second Owner,8,383616.7757,300000
250000,120000,Petrol,Individual,Manual,First Owner,2,823822.0285,290779.5484
600000,120000,Diesel,Individual,Manual,First Owner,5,507648.5144,290779.5484
285000,75000,Petrol,Individual,Automatic,Second Owner,8,383616.7757,558399.88
350000,57035,Petrol,Dealer,Manual,First Owner,11,242653.8077,350000
170000,70000,Diesel,Individual,Manual,Third Owner,9,298903.3151,362279.1472
229999,45000,Petrol,Individual,Manual,First Owner,5,507648.5144,402157.7368
500000,72104,Diesel,Dealer,Manual,Second Owner,7,441215.578,500000
75000,15000,Petrol,Individual,Manual,First Owner,9,298903.3151,643275.8276
600000,30000,Petrol,Individual,Manual,First Owner,4,643706.7143,616484.1474
220000,80000,Diesel,Individual,Manual,First Owner,9,298903.3151,354072.418
150000,164000,Diesel,Individual,Manual,Second Owner,11,242653.8077,150000
65000,124439,Petrol,Individual,Manual,Second Owner,14,153494.2184,65000
120000,77000,Petrol,Individual,Manual,Second Owner,14,153494.2184,378125
240000,90000,Diesel,Individual,Manual,First Owner,6,518887.0548,316149.6369
390000,30000,Petrol,Individual,Manual,First Owner,3,736892.2615,616484.1474
180000,50000,Petrol,Individual,Manual,First Owner,8,383616.7757,420457.8193
320000,80000,Diesel,Individual,Manual,Second Owner,8,383616.7757,354072.418
310000,5000,Petrol,Individual,Manual,First Owner,2,823822.0285,753151.4848
420000,24000,Petrol,Individual,Automatic,First Owner,2,823822.0285,812142.7857
550000,10000,Petrol,Individual,Manual,First Owner,1,870222.1961,782431.3529
550000,78000,Diesel,Individual,Manual,Third Owner,4,643706.7143,437500
760000,50000,Diesel,Individual,Manual,First Owner,2,823822.0285,420457.8193
43000,100000,Petrol,Individual,Manual,Second Owner,19,110666.6,367524.4406
250000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
500000,1250,Petrol,Individual,Manual,First Owner,1,870222.1961,500000
380000,17152,Petrol,Individual,Manual,First Owner,5,507648.5144,380000
1850000,5000,Diesel,Individual,Automatic,First Owner,1,870222.1961,753151.4848
350000,77000,Diesel,Individual,Manual,First Owner,8,383616.7757,378125
195000,90000,Diesel,Individual,Manual,Second Owner,12,179747.4918,316149.6369
225000,80000,Petrol,Individual,Manual,Second Owner,9,298903.3151,354072.418
1125000,65000,Diesel,Individual,Manual,First Owner,5,507648.5144,448999.875
133000,80000,Diesel,Individual,Manual,First Owner,9,298903.3151,354072.418
200000,24005,Petrol,Individual,Manual,First Owner,7,441215.578,200000
940000,20000,Diesel,Individual,Manual,First Owner,2,823822.0285,660733.2933
400000,120000,Diesel,Individual,Manual,First Owner,6,518887.0548,290779.5484
120000,120000,Petrol,Individual,Manual,Second Owner,11,242653.8077,290779.5484
625000,80000,Diesel,Individual,Manual,First Owner,5,507648.5144,354072.418
110000,80000,Petrol,Individual,Manual,First Owner,15,114381.1897,354072.418
490000,100000,Diesel,Individual,Manual,First Owner,8,383616.7757,367524.4406
140000,120000,Petrol,Individual,Manual,Second Owner,11,242653.8077,290779.5484
175000,149000,Diesel,Individual,Manual,Second Owner,9,298903.3151,1262000
90000,65000,Petrol,Individual,Manual,Second Owner,15,114381.1897,448999.875
275000,100000,Diesel,Individual,Manual,Second Owner,11,242653.8077,367524.4406
300000,65000,Diesel,Individual,Manual,Second Owner,9,298903.3151,448999.875
270000,19000,Petrol,Individual,Manual,Second Owner,2,823822.0285,399625
130000,80000,Petrol,Individual,Manual,Second Owner,10,278209.7113,354072.418
275000,30000,Petrol,Individual,Manual,First Owner,5,507648.5144,616484.1474
352000,109000,Diesel,Individual,Manual,First Owner,8,383616.7757,281000
150000,90000,Petrol,Individual,Manual,First Owner,8,383616.7757,316149.6369
300000,110000,Diesel,Individual,Manual,Second Owner,10,278209.7113,350386.099
225000,120000,Diesel,Individual,Manual,First Owner,13,165466.0097,290779.5484
600000,44000,Diesel,Individual,Manual,First Owner,6,518887.0548,523571.2857
500000,80000,Petrol,Individual,Manual,First Owner,5,507648.5144,354072.418
900000,5000,Petrol,Individual,Manual,First Owner,2,823822.0285,753151.4848
600000,61000,Petrol,Individual,Manual,First Owner,4,643706.7143,485000
450000,100000,Diesel,Individual,Manual,Second Owner,9,298903.3151,367524.4406
270000,27633,Petrol,Individual,Manual,First Owner,11,242653.8077,270000
310000,100000,Diesel,Individual,Manual,Third Owner,10,278209.7113,367524.4406
700000,12586,Petrol,Dealer,Manual,First Owner,1,870222.1961,700000
650000,38083,Diesel,Dealer,Manual,First Owner,2,823822.0285,650000
400000,55328,Diesel,Dealer,Manual,First Owner,8,383616.7757,400000
425000,81632,Diesel,Dealer,Manual,First Owner,8,383616.7757,425000
600000,155201,Diesel,Dealer,Manual,First Owner,4,643706.7143,600000
600000,93283,Diesel,Dealer,Manual,First Owner,7,441215.578,600000
300000,217871,Diesel,Dealer,Manual,First Owner,11,242653.8077,300000
450000,90165,Diesel,Dealer,Manual,First Owner,8,383616.7757,450000
750000,101504,Diesel,Dealer,Manual,First Owner,6,518887.0548,750000
325000,86017,Diesel,Dealer,Manual,Second Owner,10,278209.7113,325000
900000,85036,Diesel,Dealer,Manual,Second Owner,7,441215.578,900000
180000,91086,Petrol,Dealer,Manual,Second Owner,14,153494.2184,180000
350000,160254,Diesel,Dealer,Manual,Second Owner,7,441215.578,350000
600000,125531,Diesel,Dealer,Manual,Second Owner,7,441215.578,600000
900000,60000,Diesel,Individual,Manual,First Owner,1,870222.1961,376801.0833
350000,100000,Diesel,Individual,Manual,First Owner,14,153494.2184,367524.4406
280000,90000,Diesel,Individual,Manual,Third Owner,7,441215.578,316149.6369
225000,120000,Diesel,Individual,Manual,Second Owner,11,242653.8077,290779.5484
520000,82000,Diesel,Individual,Manual,First Owner,6,518887.0548,435000
509999,60000,Diesel,Individual,Manual,First Owner,4,643706.7143,376801.0833
556000,24000,Petrol,Individual,Manual,First Owner,1,870222.1961,812142.7857
225000,120000,Diesel,Individual,Manual,First Owner,6,518887.0548,290779.5484
325000,65000,Diesel,Dealer,Manual,First Owner,7,441215.578,448999.875
365000,65000,Diesel,Dealer,Manual,First Owner,7,441215.578,448999.875
850000,84000,Diesel,Dealer,Manual,First Owner,5,507648.5144,551666.6667
350000,75000,Diesel,Dealer,Manual,First Owner,7,441215.578,558399.88
225000,50000,Diesel,Dealer,Manual,First Owner,13,165466.0097,420457.8193
135000,50000,Petrol,Individual,Manual,First Owner,9,298903.3151,420457.8193
140000,49000,Petrol,Dealer,Manual,First Owner,13,165466.0097,739600
665000,560000,Diesel,Dealer,Manual,First Owner,4,643706.7143,665000
275000,14365,Petrol,Dealer,Manual,First Owner,5,507648.5144,275000
2750000,41000,Diesel,Individual,Automatic,First Owner,3,736892.2615,824142.7143
484999,65000,Diesel,Dealer,Manual,First Owner,7,441215.578,448999.875
565000,65000,Diesel,Dealer,Manual,First Owner,5,507648.5144,448999.875
425000,61083,Diesel,Dealer,Manual,First Owner,7,441215.578,425000
925000,75000,Diesel,Individual,Manual,First Owner,7,441215.578,558399.88
565000,72000,Diesel,Dealer,Manual,First Owner,8,383616.7757,425000
525000,65000,Diesel,Dealer,Manual,First Owner,6,518887.0548,448999.875
1650000,55000,Diesel,Dealer,Manual,First Owner,3,736892.2615,482454.5455
295000,21000,Petrol,Dealer,Manual,Second Owner,5,507648.5144,683999.8
2050000,66363,Petrol,Dealer,Automatic,Second Owner,8,383616.7757,2050000
1475000,11700,Petrol,Dealer,Automatic,First Owner,2,823822.0285,1475000
1100000,10000,Petrol,Individual,Automatic,First Owner,3,736892.2615,782431.3529
4400000,100000,Diesel,Individual,Automatic,Second Owner,6,518887.0548,367524.4406
850000,20000,Petrol,Dealer,Automatic,Second Owner,3,736892.2615,660733.2933
1725000,23974,Diesel,Dealer,Automatic,Second Owner,2,823822.0285,1725000
2150000,43000,Diesel,Dealer,Automatic,First Owner,4,643706.7143,597142.7143
450000,1000,Diesel,Dealer,Manual,Second Owner,7,441215.578,630166.6667
3800000,10000,Diesel,Dealer,Automatic,First Owner,2,823822.0285,782431.3529
1580000,86000,Diesel,Dealer,Automatic,First Owner,7,441215.578,736250
4950000,30000,Diesel,Dealer,Automatic,First Owner,1,870222.1961,616484.1474
535000,52600,Diesel,Individual,Manual,First Owner,4,643706.7143,535000
225000,110000,Petrol,Individual,Manual,Second Owner,8,383616.7757,350386.099
550000,19890,Petrol,Dealer,Automatic,First Owner,3,736892.2615,485000
520000,10510,Petrol,Dealer,Automatic,First Owner,3,736892.2615,520000
239000,41000,Petrol,Dealer,Manual,First Owner,4,643706.7143,824142.7143
229999,49824,Petrol,Dealer,Manual,First Owner,8,383616.7757,229999
1300000,58500,Diesel,Dealer,Automatic,First Owner,7,441215.578,1300000
80000,56580,Petrol,Dealer,Manual,First Owner,15,114381.1897,80000
385000,52000,Diesel,Dealer,Manual,First Owner,8,383616.7757,397812.5
350000,50000,Petrol,Individual,Manual,Second Owner,7,441215.578,420457.8193
114999,30000,Petrol,Individual,Manual,First Owner,6,518887.0548,616484.1474
380000,50000,Petrol,Individual,Manual,Second Owner,7,441215.578,420457.8193
95000,100000,Petrol,Individual,Manual,Second Owner,25,95000,367524.4406
900000,35000,Diesel,Individual,Manual,First Owner,4,643706.7143,618923.9873
200999,90000,Petrol,Individual,Manual,Second Owner,8,383616.7757,316149.6369
229999,11451,Petrol,Individual,Manual,First Owner,6,518887.0548,229999
800000,60000,Diesel,Individual,Manual,First Owner,1,870222.1961,376801.0833
150000,172000,Diesel,Individual,Manual,Second Owner,8,383616.7757,150000
600000,60000,Diesel,Individual,Manual,First Owner,2,823822.0285,376801.0833
150000,150000,Diesel,Individual,Manual,First Owner,15,114381.1897,286500
150000,66000,Diesel,Individual,Manual,First Owner,11,242653.8077,354444.4444
380000,5000,Petrol,Individual,Manual,First Owner,1,870222.1961,753151.4848
80000,66508,Petrol,Individual,Manual,Second Owner,14,153494.2184,80000
225000,55000,Petrol,Individual,Manual,Second Owner,13,165466.0097,482454.5455
75000,29900,Petrol,Individual,Manual,First Owner,8,383616.7757,75000
1600000,3000,Diesel,Individual,Manual,First Owner,3,736892.2615,915000
185000,85000,Diesel,Individual,Manual,First Owner,8,383616.7757,378599.9
425000,50000,Diesel,Individual,Manual,First Owner,9,298903.3151,420457.8193
100000,120000,Diesel,Individual,Manual,Second Owner,10,278209.7113,290779.5484
140000,90000,Petrol,Individual,Manual,Third Owner,12,179747.4918,316149.6369
710000,8000,Petrol,Individual,Automatic,First Owner,3,736892.2615,625250
450000,7900,Petrol,Individual,Automatic,First Owner,5,507648.5144,450000
210000,50000,Petrol,Individual,Manual,First Owner,3,736892.2615,420457.8193
270000,25000,Petrol,Individual,Manual,First Owner,4,643706.7143,546884.9375
110000,20000,Petrol,Individual,Manual,First Owner,11,242653.8077,660733.2933
540000,17500,Petrol,Individual,Manual,First Owner,2,823822.0285,540000
145000,25000,Petrol,Individual,Manual,First Owner,12,179747.4918,546884.9375
360000,206500,Diesel,Individual,Manual,First Owner,7,441215.578,360000
110000,80000,Diesel,Individual,Manual,First Owner,8,383616.7757,354072.418
150000,186000,Diesel,Individual,Manual,Second Owner,9,298903.3151,433333.3333
140000,60000,Petrol,Individual,Manual,First Owner,10,278209.7113,376801.0833
925000,11000,Petrol,Individual,Manual,First Owner,1,870222.1961,875000
969999,30000,Diesel,Individual,Manual,First Owner,3,736892.2615,616484.1474
90000,80000,CNG,Individual,Manual,Third Owner,13,165466.0097,354072.418
55000,60000,Petrol,Individual,Manual,Third Owner,19,110666.6,376801.0833
900000,15000,Diesel,Individual,Manual,First Owner,1,870222.1961,643275.8276
135000,90000,Petrol,Individual,Manual,First Owner,9,298903.3151,316149.6369
180000,120000,Petrol,Individual,Manual,First Owner,8,383616.7757,290779.5484
495000,100000,Diesel,Individual,Manual,Second Owner,7,441215.578,367524.4406
400000,138000,Diesel,Individual,Manual,Third Owner,11,242653.8077,400000
250000,110000,Diesel,Individual,Manual,Second Owner,12,179747.4918,350386.099
311000,70000,Petrol,Individual,Automatic,Second Owner,9,298903.3151,362279.1472
190000,70000,Petrol,Individual,Manual,First Owner,5,507648.5144,362279.1472
311000,140000,Diesel,Individual,Manual,First Owner,9,298903.3151,338269
300000,15000,Petrol,Individual,Manual,First Owner,11,242653.8077,643275.8276
600000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
550000,100000,Diesel,Individual,Manual,First Owner,11,242653.8077,367524.4406
600000,70000,Petrol,Individual,Automatic,First Owner,5,507648.5144,362279.1472
195000,5000,Petrol,Individual,Manual,First Owner,2,823822.0285,753151.4848
58000,27974,Petrol,Individual,Manual,First Owner,7,441215.578,58000
183000,40000,Petrol,Individual,Manual,First Owner,2,823822.0285,495938.855
250000,38000,Petrol,Individual,Manual,First Owner,7,441215.578,415066.6
400000,35000,Petrol,Individual,Manual,First Owner,6,518887.0548,618923.9873
409999,60000,Diesel,Individual,Manual,Second Owner,8,383616.7757,376801.0833
120000,120000,Diesel,Individual,Manual,Second Owner,16,125530.303,290779.5484
600000,18000,Petrol,Individual,Automatic,First Owner,2,823822.0285,1230000
600000,10000,Petrol,Individual,Manual,First Owner,4,643706.7143,782431.3529
825000,90000,Diesel,Individual,Manual,Third Owner,5,507648.5144,316149.6369
625000,80000,Diesel,Individual,Manual,Second Owner,4,643706.7143,354072.418
700000,1400,Diesel,Individual,Manual,First Owner,0,779843.75,700000
160000,60000,Petrol,Individual,Manual,First Owner,9,298903.3151,376801.0833
114999,60000,Petrol,Individual,Manual,Third Owner,9,298903.3151,376801.0833
150000,53000,Petrol,Individual,Manual,First Owner,11,242653.8077,762000
250000,100000,Diesel,Dealer,Manual,First Owner,10,278209.7113,367524.4406
390000,86000,Diesel,Dealer,Manual,Second Owner,8,383616.7757,736250
650000,100000,Diesel,Individual,Manual,First Owner,5,507648.5144,367524.4406
600000,30000,Diesel,Individual,Manual,First Owner,4,643706.7143,616484.1474
250000,120000,Petrol,Individual,Manual,First Owner,9,298903.3151,290779.5484
299000,50000,Diesel,Individual,Manual,Second Owner,4,643706.7143,420457.8193
